goggl,['0']
hoodwink,['1']
treadl,['0']
hoodoo,['1']
smother,['1']
compact,['1']
commut,['0']
interleav,['0']
interlard,['1']
interlac,['0']
cas,['0']
cascad,['0']
hood,['1']
duplicat,['0']
volley,['1']
dup,['0']
trawl,['1']
travest,['10']
ascertain,['1']
smooth,['1']
address,['0']
demarcat,['0']
fleet,['1']
carv,['0']
honour,['1']
cartwheel,['1']
dunk,['1']
blood,['1']
smooch,['0']
fleec,['0']
void,['1']
addl,['0']
fle,['8']
fledg,['0']
demagnetiz,['0']
fleck,['1']
delv,['0']
requisition,['1']
cartoon,['1']
honk,['1']
honeymoon,['1']
voic,['0']
dun,['2']
travel,['2']
add,['1']
delug,['0']
flay,['1']
smok,['0']
search,['0']
flaw,['1']
sear,['1']
blockad,['0']
block,['1']
vocaliz,['0']
delous,['0']
flavour,['1']
flaunt,['1']
smirk,['1']
pr,['10']
bloat,['1']
blitz,['0']
miscast,['1']
miscarr,['10']
smirch,['0']
trap,['2']
flatten,['1']
smil,['0']
seam,['1']
smelt,['1']
miscall,['1']
miscalculat,['0']
misbehav,['0']
vivif,['10']
transubstantiat,['0']
misappropriat,['0']
transship,['2']
articl,['0']
smell,['1']
transpos,['0']
smear,['1']
seal,['1']
reprov,['0']
reproof,['1']
misapprehend,['1']
prun,['0']
misappl,['10']
loan,['1']
transplant,['1']
smash,['0']
reproduc,['0']
misadvis,['0']
loaf,['1']
mirror,['1']
vitrif,['10']
smart,['1']
reprint,['1']
mir,['0']
prowl,['1']
vitaliz,['0']
transmigrat,['0']
conquer,['1']
bifurcat,['0']
jack-knif,['0']
repress,['0']
scyth,['0']
figur,['0']
provok,['0']
connot,['0']
minut,['0']
biff,['1']
conniv,['0']
scuttl,['0']
represent,['1']
re-present,['1']
repot,['2']
repossess,['0']
obscur,['0']
provision,['1']
mint,['1']
bide,['4']
bid,['2']
connect,['1']
vamp,['1']
bicycl,['0']
jab,['2']
vamoos,['0']
repos,['0']
elect,['1']
conk,['1']
valu,['0']
elbow,['1']
bib,['2']
liv,['0']
validat,['0']
toot,['1']
tool,['1']
itemiz,['0']
oblig,['0']
elaps,['0']
elaborat,['0']
prov,['0']
devitaliz,['0']
bias,['2']
minimiz,['0']
valet,['1']
tonsur,['0']
itch,['0']
italiciz,['0']
field-test,['1']
devil,['2']
bewitch,['0']
generaliz,['0']
antiquat,['0']
bewail,['1']
refurbish,['0']
refund,['1']
bevel,['2']
litter,['1']
issu,['0']
field,['1']
sunder,['1']
fidget,['1']
refuel,['2']
better,['1']
betroth,['1']
vacuum,['1']
ton,['0']
fiddl,['0']
sunbath,['0']
sun,['2']
devalu,['0']
devaluat,['0']
prob,['0']
betoken,['1']
vaccinat,['0']
vacation,['1']
fictionaliz,['0']
egotrip,['2']
summons,['0']
solv,['0']
re-form,['1']
detribaliz,['0']
detrain,['1']
tomahawk,['1']
summon,['1']
reform,['1']
solo,['1']
reforest,['1']
summer,['1']
refoot,['1']
refloat,['1']
detour,['1']
dethron,['0']
phas,['0']
toll,['1']
libel,['2']
summariz,['0']
soliloquiz,['0']
priz,['0']
sen,['6']
token,['1']
liais,['0']
reflat,['0']
solidif,['10']
refit,['2']
determin,['0']
toil,['1']
lev,['10']
sulphuret,['2']
refin,['0']
refill,['1']
solicit,['1']
solemniz,['0']
interest,['1']
lever,['1']
interdict,['1']
sulk,['1']
sol,['0']
refashion,['1']
refac,['0']
commun,['0']
intercommunicat,['0']
honeycomb,['1']
soldier,['1']
cart,['1']
suit,['1']
reel,['1']
solder,['1']
gobbl,['0']
reek,['1']
hon,['0']
dump,['1']
level,['2']
levant,['1']
interchang,['0']
leucotomiz,['0']
abnegat,['0']
open,['1']
solac,['0']
sojourn,['1']
semaphor,['0']
soil,['1']
dumbfound,['1']
sellotap,['0']
opalesc,['0']
interact,['1']
inter,['2']
blister,['1']
dull,['1']
actuat,['0']
print,['1']
delineat,['0']
prink,['1']
delimitat,['0']
petition,['1']
delimit,['1']
ooz,['0']
letter,['1']
intensif,['10']
blink,['1']
goad,['1']
pet,['2']
pestl,['0']
commission,['1']
abet,['2']
blindfold,['1']
gnaw,['1']
duel,['2']
gnash,['0']
activat,['0']
deliberat,['0']
pester,['1']
commingl,['0']
let,['2']
carpet,['1']
blind,['1']
carp,['1']
blight,['1']
act,['1']
glut,['2']
arriv,['0']
commercializ,['0']
carous,['0']
commentat,['0']
integrat,['0']
carol,['2']
abandon,['1']
bless,['0']
glue,['1']
visualiz,['0']
arrest,['1']
array,['1']
comment,['1']
commend,['1']
blen,['6']
blench,['0']
bleep,['1']
glow,['1']
duck,['1']
smack,['1']
acquit,['2']
deign,['1']
transistoriz,['0']
de-ic,['0']
dehydrat,['0']
dehumaniz,['0']
caricatur,['0']
bleat,['1']
visit,['1']
hom,['0']
arous,['0']
strew,['1']
dubbin,['1']
gloss,['0']
dehorn,['1']
dub,['2']
slurp,['1']
transfus,['0']
degrad,['0']
slur,['2']
sculptur,['0']
slump,['1']
degenerat,['0']
sculpt,['1']
repoint,['1']
bleach,['0']
holyston,['0']
blazon,['1']
stretch,['0']
transform,['1']
glorif,['10']
stress,['0']
transfix,['0']
transfigur,['0']
slumber,['1']
visa,['1']
slum,['2']
defus,['0']
scull,['1']
scuffl,['0']
scuff,['1']
scud,['2']
replenish,['0']
replay,['1']
blaz,['0']
strengthen,['1']
acknowledg,['0']
sluic,['0']
defrost,['1']
defrock,['1']
acidulat,['0']
slug,['2']
acidif,['10']
defraud,['1']
scrutiniz,['0']
deform,['1']
scrupl,['0']
replac,['0']
repin,['0']
scrunch,['0']
peg,['2']
blast,['1']
streamlin,['0']
mingl,['0']
stream,['1']
deforest,['1']
defoliat,['0']
achiev,['0']
arm,['1']
deflower,['1']
transact,['1']
ach,['0']
scrummag,['0']
peev,['0']
peer,['1']
object,['1']
streak,['1']
obey,['1']
stray,['1']
slow,['1']
tranquilliz,['0']
scrub,['2']
scroung,['0']
peep,['1']
straw,['1']
min,['0']
trampl,['0']
stratif,['10']
tramp,['1']
calculat,['0']
trammel,['2']
slouch,['0']
lithograph,['1']
geld,['1']
repa,['7']
peel,['1']
peek,['1']
pee,['1']
calcin,['0']
calcif,['10']
slot,['2']
traips,['0']
gel,['2']
slosh,['0']
scrimp,['1']
scrimmag,['0']
scrib,['0']
repaint,['1']
reorientat,['0']
reorient,['1']
reorganiz,['0']
mind,['1']
cak,['0']
bet,['2']
cajol,['0']
congeal,['1']
train,['1']
slop,['2']
bestrew,['1']
bestow,['1']
trail,['1']
scribbl,['0']
bestir,['2']
reopen,['1']
fib,['2']
protect,['1']
minc,['0']
mimic,['4']
cag,['0']
best,['1']
gear,['1']
herd,['1']
screw,['1']
confront,['1']
gazump,['1']
list,['1']
gazett,['0']
screen,['1']
pedal,['2']
rent,['1']
screech,['0']
prostrat,['0']
mimeograph,['1']
nuzzl,['0']
mim,['0']
besmirch,['0']
besmear,['1']
besieg,['0']
confound,['1']
gaz,['0']
utter,['1']
lisp,['1']
anthologiz,['0']
beset,['2']
herald,['1']
gawp,['1']
scream,['1']
utiliz,['0']
gawk,['1']
scrawl,['1']
renew,['1']
reneg,['0']
prosper,['1']
renegad,['0']
cadg,['0']
conform,['1']
berth,['1']
liquidiz,['0']
feud,['1']
fetter,['1']
antedat,['0']
proselytiz,['0']
nut,['4']
usurp,['1']
gaug,['0']
ante,['1']
fet,['0']
sandpaper,['1']
fetch,['0']
festoon,['1']
cackl,['0']
detail,['1']
berat,['0']
lip-read,['1']
cach,['0']
hemstitch,['0']
lioniz,['0']
usher,['1']
antagoniz,['0']
sandblast,['1']
toe,['4']
sandbag,['2']
confid,['0']
hem,['2']
gatecrash,['0']
irradiat,['0']
us,['0']
gat,['0']
answer,['1']
toddl,['0']
fertiliz,['0']
sand,['1']
ferr,['10']
effectuat,['0']
sanction,['1']
suggest,['1']
reef,['1']
reeducat,['0']
cabl,['0']
destin,['0']
link,['1']
confederat,['0']
toboggan,['1']
urinat,['0']
gasp,['1']
ferret,['1']
effect,['1']
re-echo,['0']
effac,['0']
sugar,['1']
eff,['1']
reduplicat,['0']
benefit,['1']
confab,['2']
urg,['0']
toast,['1']
iron,['1']
sampl,['0']
annul,['2']
ferment,['1']
toad,['10']
despoil,['1']
urbaniz,['0']
irk,['1']
fend,['4']
annoy,['1']
fenc,['0']
salv,['0']
redress,['0']
softland,['1']
desolat,['0']
mend,['1']
annotat,['0']
menac,['0']
tittle-tattl,['0']
titter,['1']
annex,['0']
anneal,['1']
salvag,['0']
editorializ,['0']
su,['0']
redoubl,['0']
edit,['1']
red,['3']
soften,['1']
primp,['1']
memoriz,['0']
memorializ,['0']
lessen,['1']
redistribut,['0']
redirect,['1']
suckl,['0']
designat,['0']
perus,['0']
suck,['1']
salt,['1']
succumb,['1']
redeploy,['1']
sod,['4']
prim,['2']
sock,['1']
commenc,['0']
tir,['0']
succour,['1']
insur,['0']
redecorat,['0']
redden,['1']
desert,['1']
desensitiz,['0']
desegregat,['0']
desecrat,['0']
mellow,['1']
command,['1']
succeed,['1']
socializ,['0']
meld,['1']
lengthen,['1']
len,['6']
faint,['1']
recycl,['0']
fail,['1']
recurv,['0']
globe-trot,['2']
personif,['10']
personat,['0']
omen,['1']
career,['1']
careen,['1']
car,['0']
dry-clean,['1']
fag,['2']
gloat,['1']
prickl,['0']
sober,['1']
sob,['2']
dr,['10']
prick,['1']
personaliz,['0']
comfort,['1']
institutionaliz,['0']
legitimiz,['0']
institut,['0']
soar,['1']
blar,['0']
holiday,['1']
fad,['0']
glissad,['0']
blanket,['1']
soap,['1']
glint,['1']
deflat,['0']
glimps,['0']
pric,['0']
legitimatiz,['0']
instil,['2']
card,['1']
hol,['0']
instat,['0']
accustom,['1']
drum,['2']
glid,['0']
accus,['0']
carburet,['1']
instanc,['0']
carboniz,['0']
blanch,['0']
factoriz,['0']
factor,['1']
drug,['2']
blam,['0']
drudg,['0']
drub,['2']
glean,['1']
gleam,['1']
install,['1']
carbonat,['0']
strap,['2']
strangulat,['0']
drows,['0']
hoist,['1']
strangl,['0']
drown,['1']
glaz,['0']
accru,['0']
accret,['0']
accredit,['1']
strand,['1']
hog,['2']
hoe,['1']
straiten,['1']
account,['1']
slog,['2']
accost,['1']
caravan,['2']
captur,['0']
hock,['1']
blackmail,['1']
dropkick,['1']
glar,['0']
strain,['1']
blacklist,['1']
hobnob,['2']
accord,['1']
drop,['2']
sliver,['1']
vilif,['10']
droop,['1']
glanc,['0']
slither,['1']
slit,['2']
accompan,['10']
default,['1']
defam,['0']
blackleg,['2']
captivat,['0']
black-lead,['1']
drool,['1']
hobbl,['0']
dron,['0']
glamoriz,['0']
straighten,['1']
acclimatiz,['0']
defac,['0']
de-escalat,['0']
rendezvou,['1']
scratch,['0']
peck,['1']
captain,['1']
ren,['6']
blackguard,['1']
hoax,['0']
zoom,['1']
blacken,['1']
drizzl,['0']
straggl,['0']
straf,['0']
gladden,['1']
acclimat,['0']
view,['1']
straddl,['0']
acclaim,['1']
slip,['2']
renam,['0']
scrap,['2']
zon,['0']
stow,['1']
videotap,['0']
blackball,['1']
deepen,['1']
scrambl,['0']
remov,['0']
scram,['2']
remount,['1']
nurs,['0']
remould,['1']
mill,['1']
black,['1']
victual,['2']
blabber,['1']
blab,['2']
accentuat,['0']
accent,['1']
deem,['1']
slim,['2']
scrag,['2']
scrabbl,['0']
pearl,['1']
scowl,['1']
peal,['1']
zip,['2']
victimiz,['0']
slight,['1']
slid,['0']
scout,['1']
scourg,['0']
scour,['1']
peak,['1']
remodel,['2']
numerat,['0']
zigzag,['2']
storm,['1']
milk,['1']
help,['1']
slic,['0']
slew,['1']
gasif,['10']
peach,['0']
militariz,['0']
number,['1']
slenderiz,['0']
gash,['0']
sleigh,['1']
remind,['1']
remilitariz,['0']
scotch,['0']
numb,['1']
remed,['10']
nullif,['10']
bypass,['0']
sleet,['1']
gas,['2']
heliograph,['1']
sleepwalk,['1']
scorn,['1']
remarr,['10']
mildew,['1']
nudg,['0']
ben,['6']
garrott,['0']
garrison,['1']
lin,['0']
bemus,['0']
heighten,['1']
bemoan,['1']
remark,['1']
scor,['0']
remainder,['1']
nuanc,['0']
buzz,['0']
belt,['1']
garland,['1']
upstag,['0']
heel,['1']
scorch,['0']
gargl,['0']
animat,['0']
scoot,['1']
edg,['0']
relocat,['0']
fell,['1']
reload,['1']
reliv,['0']
edd,['10']
might,['4']
miff,['1']
buttress,['0']
upset,['2']
limp,['1']
uproot,['1']
limn,['1']
heed,['1']
belly-laugh,['1']
animadvert,['1']
garden,['1']
feint,['1']
feign,['1']
buttonhol,['0']
belly-land,['1']
button,['1']
word,['1']
garbl,['0']
limit,['1']
belly-ach,['0']
hedgehop,['2']
garb,['1']
garag,['0']
sallow,['1']
salivat,['0']
economiz,['0']
hedg,['0']
bellow,['1']
hector,['1']
lim,['0']
woolgather,['1']
gap,['0']
heckl,['0']
tippl,['0']
tip,['2']
eclips,['0']
butter,['1']
butt,['1']
gangren,['0']
uplift,['1']
angliciz,['0']
tint,['1']
fee,['1']
subtend,['1']
echo,['0']
butcher,['1']
lilt,['1']
bell,['4']
belittl,['0']
angle-park,['1']
tinsel,['2']
upgrad,['0']
angl,['0']
tinkl,['0']
tinker,['1']
upend,['1']
updat,['0']
anger,['1']
upbraid,['1']
tingl,['0']
ting,['1']
substantiat,['0']
salaam,['1']
ebb,['1']
eavesdrop,['2']
prey,['1']
recriminat,['0']
soak,['1']
woo,['1']
belch,['0']
preview,['1']
belay,['1']
up,['2']
unzip,['2']
belabour,['1']
tinctur,['0']
tin,['2']
featherbed,['2']
feather,['1']
subsidiz,['0']
recreat,['0']
snuggl,['0']
snug,['2']
re-cover,['1']
wonder,['1']
